region,area,transect,length,groupid,distance,size,sex,exposure,observer,detected
SCAN,889600,92,105.99732,1032,0.418,1,2,0.200056318,2,0
SCAN,889600,93,232.74936,1033,0.151,1,2,0.200056318,1,0
SCAN,889600,93,232.74936,1033,0.151,1,2,0.200056318,2,1
SCAN,889600,93,232.74936,1034,0.362,2,2,0.293200138,1,1
SCAN,889600,93,232.74936,1034,0.362,2,2,0.293200138,2,0
SCAN,889600,93,232.74936,1035,0.61,3,2,0.411077447,1,0
SCAN,889600,93,232.74936,1035,0.61,3,2,0.411077447,2,1
SCAN,889600,93,232.74936,1036,0.374,1,2,0.200056318,1,1
SCAN,889600,93,232.74936,1036,0.374,1,2,0.200056318,2,0
SCAN,889600,93,232.74936,1037,0.023,1,2,0.200056318,1,1
SCAN,889600,93,232.74936,1037,0.023,1,2,0.200056318,2,0
SCAN,889600,93,232.74936,1038,0.223,1,2,0.200056318,1,0
SCAN,889600,93,232.74936,1038,0.223,1,2,0.200056318,2,1
SCAN,889600,93,232.74936,1039,0.425,1,2,0.200056318,1,1
SCAN,889600,93,232.74936,1039,0.425,1,2,0.200056318,2,0
SCAN,889600,93,232.74936,1040,0.425,1,2,0.200056318,1,1
SCAN,889600,93,232.74936,1040,0.425,1,2,0.200056318,2,0
SCAN,889600,93,232.74936,1041,0.158,2,2,0.293200138,1,0
SCAN,889600,93,232.74936,1041,0.158,2,2,0.293200138,2,1
SCAN,889600,93,232.74936,1042,0.303,1,2,0.200056318,1,0
SCAN,889600,93,232.74936,1042,0.303,1,2,0.200056318,2,1
SCAN,889600,93,232.74936,1043,0.113,1,2,0.200056318,1,0
SCAN,889600,93,232.74936,1043,0.113,1,2,0.200056318,2,1
SCAN,889600,93,232.74936,1044,0.541,2,2,0.293200138,1,0
SCAN,889600,93,232.74936,1044,0.541,2,2,0.293200138,2,1
SCAN,889600,93,232.74936,1045,0.095,1,2,0.200056318,1,0
SCAN,889600,93,232.74936,1045,0.095,1,2,0.200056318,2,1
SCAN,889600,93,232.74936,1046,0.326,2,2,0.293200138,1,1
SCAN,889600,93,232.74936,1046,0.326,2,2,0.293200138,2,0
SCAN,889600,93,232.74936,1047,0.193,3,2,0.411077447,1,1
SCAN,889600,93,232.74936,1047,0.193,3,2,0.411077447,2,0
SCAN,889600,93,232.74936,1048,0.652,1,2,0.200056318,1,0
SCAN,889600,93,232.74936,1048,0.652,1,2,0.200056318,2,1
SCAN,889600,93,232.74936,1049,0.031,2,2,0.293200138,1,1
SCAN,889600,93,232.74936,1049,0.031,2,2,0.293200138,2,0
SCAN,889600,93,232.74936,1050,0.161,2,2,0.293200138,1,1
SCAN,889600,93,232.74936,1050,0.161,2,2,0.293200138,2,1
SCAN,889600,93,232.74936,1051,0.054,1,1,0.20508625,1,1
SCAN,889600,93,232.74936,1051,0.054,1,1,0.20508625,2,0
SCAN,889600,94,265.54923,1052,0.261,1,1,0.20508625,1,1
SCAN,889600,94,265.54923,1052,0.261,1,1,0.20508625,2,0
SCAN,889600,94,265.54923,1053,0.095,1,1,0.20508625,1,1
SCAN,889600,94,265.54923,1053,0.095,1,1,0.20508625,2,1
SCAN,889600,94,265.54923,1054,0.187,1,1,0.20508625,1,1
SCAN,889600,94,265.54923,1054,0.187,1,1,0.20508625,2,0
SCAN,889600,94,265.54923,1055,0.57,1,1,0.20508625,1,1
SCAN,889600,94,265.54923,1055,0.57,1,1,0.20508625,2,0
SCAN,889600,94,265.54923,1056,0.058,2,1,0.299846061,1,1
SCAN,889600,94,265.54923,1056,0.058,2,1,0.299846061,2,1
SCAN,889600,94,265.54923,1057,0.15,1,1,0.20508625,1,1
SCAN,889600,94,265.54923,1057,0.15,1,1,0.20508625,2,0
SCAN,889600,94,265.54923,1058,0.145,2,1,0.299846061,1,1
SCAN,889600,94,265.54923,1058,0.145,2,1,0.299846061,2,0
SCAN,889600,94,265.54923,1059,0.25,3,0,0.524649236,1,0
SCAN,889600,94,265.54923,1059,0.25,3,0,0.524649236,2,1
SCAN,889600,94,265.54923,1060,0.105,1,0,0.277425739,1,0
SCAN,889600,94,265.54923,1060,0.105,1,0,0.277425739,2,1
SCAN,889600,94,265.54923,1061,0.448,1,0,0.277425739,1,0
SCAN,889600,94,265.54923,1061,0.448,1,0,0.277425739,2,1
SCAN,889600,94,265.54923,1062,0.183,1,2,0.200056318,1,0
SCAN,889600,94,265.54923,1062,0.183,1,2,0.200056318,2,1
SCAN,889600,94,265.54923,1063,0.171,2,0,0.391868209,1,0
SCAN,889600,94,265.54923,1063,0.171,2,0,0.391868209,2,1
SCAN,889600,94,265.54923,1064,0.267,1,0,0.277425739,1,0
SCAN,889600,94,265.54923,1064,0.267,1,0,0.277425739,2,1
SCAN,889600,94,265.54923,1065,0.07,1,0,0.277425739,1,0
SCAN,889600,94,265.54923,1065,0.07,1,0,0.277425739,2,1
SCAN,889600,94,265.54923,1066,0.318,3,0,0.524649236,1,1
SCAN,889600,94,265.54923,1066,0.318,3,0,0.524649236,2,0
SCAN,889600,94,265.54923,1067,0.318,3,1,0.419081327,1,1
SCAN,889600,94,265.54923,1067,0.318,3,1,0.419081327,2,0
SCAN,889600,94,265.54923,1068,0.51,2,1,0.299846061,1,0
SCAN,889600,94,265.54923,1068,0.51,2,1,0.299846061,2,1
SCAN,889600,94,265.54923,1069,0.167,1,1,0.20508625,1,1
SCAN,889600,94,265.54923,1069,0.167,1,1,0.20508625,2,0
SCAN,889600,94,265.54923,1070,0.02,1,1,0.20508625,1,1
SCAN,889600,94,265.54923,1070,0.02,1,1,0.20508625,2,0
SCAN,889600,95,140.8356,1071,0.249,1,1,0.20508625,1,1
SCAN,889600,95,140.8356,1071,0.249,1,1,0.20508625,2,0
SCAN,889600,95,140.8356,1072,0.249,1,1,0.20508625,1,1
SCAN,889600,95,140.8356,1072,0.249,1,1,0.20508625,2,0
SCAN,889600,95,140.8356,1073,0,1,1,0.20508625,1,1
SCAN,889600,95,140.8356,1073,0,1,1,0.20508625,2,0
SCAN,889600,95,140.8356,1074,0.017,1,1,0.20508625,1,1
SCAN,889600,95,140.8356,1074,0.017,1,1,0.20508625,2,0
SCAN,889600,95,140.8356,1075,0.519,1,1,0.20508625,1,1
SCAN,889600,95,140.8356,1075,0.519,1,1,0.20508625,2,0
SCAN,889600,95,140.8356,1076,0.221,1,1,0.20508625,1,1
SCAN,889600,95,140.8356,1076,0.221,1,1,0.20508625,2,1
SCAN,889600,95,140.8356,1077,0.017,6,1,0.803804496,1,1
SCAN,889600,95,140.8356,1077,0.017,6,1,0.803804496,2,1
SCAN,889600,95,140.8356,1078,0.016,4,1,0.554052589,1,1
SCAN,889600,95,140.8356,1078,0.016,4,1,0.554052589,2,1
SCAN,889600,95,140.8356,1079,0.108,1,1,0.20508625,1,1
SCAN,889600,95,140.8356,1079,0.108,1,1,0.20508625,2,0
SCAN,889600,95,140.8356,1080,0.301,5,1,0.688343853,1,1
SCAN,889600,95,140.8356,1080,0.301,5,1,0.688343853,2,1
SCAN,889600,95,140.8356,1081,0.56,2,1,0.299846061,1,1
SCAN,889600,95,140.8356,1081,0.56,2,1,0.299846061,2,0
SCAN,889600,95,140.8356,1082,0.756,1,1,0.20508625,1,1
SCAN,889600,95,140.8356,1082,0.756,1,1,0.20508625,2,0
SCAN,889600,95,140.8356,1083,0.35,1,1,0.20508625,1,0
SCAN,889600,95,140.8356,1083,0.35,1,1,0.20508625,2,1
SCAN,889600,95,140.8356,1084,0.748,1,1,0.20508625,1,1
SCAN,889600,95,140.8356,1084,0.748,1,1,0.20508625,2,0
SCAN,889600,95,140.8356,1085,0.564,2,1,0.299846061,1,0
SCAN,889600,95,140.8356,1085,0.564,2,1,0.299846061,2,1
SCAN,889600,95,140.8356,1086,0.37,1,1,0.20508625,1,0
SCAN,889600,95,140.8356,1086,0.37,1,1,0.20508625,2,1
SCAN,889600,95,140.8356,1087,0.406,2,0,0.391868209,1,0
SCAN,889600,95,140.8356,1087,0.406,2,0,0.391868209,2,1
SCAN,889600,95,140.8356,1088,0.035,1,0,0.277425739,1,1
SCAN,889600,95,140.8356,1088,0.035,1,0,0.277425739,2,0
SCAN,889600,95,140.8356,1089,0.014,1,2,0.200056318,1,1
SCAN,889600,95,140.8356,1089,0.014,1,2,0.200056318,2,0
SCAN,889600,95,140.8356,1090,0.287,2,2,0.293200138,1,1
SCAN,889600,95,140.8356,1090,0.287,2,2,0.293200138,2,0
SCAN,889600,95,140.8356,1091,0.154,1,2,0.200056318,1,0
SCAN,889600,95,140.8356,1091,0.154,1,2,0.200056318,2,1
SCAN,889600,96,431.95761,1092,0.715,1,2,0.200056318,1,0
SCAN,889600,96,431.95761,1092,0.715,1,2,0.200056318,2,1
SCAN,889600,96,431.95761,1093,0.463,1,2,0.200056318,1,0
SCAN,889600,96,431.95761,1093,0.463,1,2,0.200056318,2,1
SCAN,889600,96,431.95761,1094,0.041,1,2,0.200056318,1,1
SCAN,889600,96,431.95761,1094,0.041,1,2,0.200056318,2,0
SCAN,889600,96,431.95761,1095,0.034,1,2,0.200056318,1,1
SCAN,889600,96,431.95761,1095,0.034,1,2,0.200056318,2,1
SCAN,889600,96,431.95761,1096,0.791,3,1,0.419081327,1,0
SCAN,889600,96,431.95761,1096,0.791,3,1,0.419081327,2,1
SCAN,889600,96,431.95761,1097,0.455,2,1,0.299846061,1,0
SCAN,889600,96,431.95761,1097,0.455,2,1,0.299846061,2,1
SCAN,889600,96,431.95761,1098,0.466,2,0,0.391868209,1,1
SCAN,889600,96,431.95761,1098,0.466,2,0,0.391868209,2,0
SCAN,889600,96,431.95761,1099,0.197,2,0,0.391868209,1,1
SCAN,889600,96,431.95761,1099,0.197,2,0,0.391868209,2,0
SCAN,889600,96,431.95761,1100,0.496,1,0,0.277425739,1,0
SCAN,889600,96,431.95761,1100,0.496,1,0,0.277425739,2,1
SCAN,889600,96,431.95761,1101,0.157,3,0,0.524649236,1,0
SCAN,889600,96,431.95761,1101,0.157,3,0,0.524649236,2,1
SCAN,889600,96,431.95761,1102,0.669,2,0,0.391868209,1,0
SCAN,889600,96,431.95761,1102,0.669,2,0,0.391868209,2,1
SCAN,889600,96,431.95761,1103,0.672,1,0,0.277425739,1,1
SCAN,889600,96,431.95761,1103,0.672,1,0,0.277425739,2,0
SCAN,889600,96,431.95761,1104,0.769,3,1,0.419081327,1,0
SCAN,889600,96,431.95761,1104,0.769,3,1,0.419081327,2,1
SCAN,889600,96,431.95761,1105,0.418,1,1,0.20508625,1,1
SCAN,889600,96,431.95761,1105,0.418,1,1,0.20508625,2,0
SCAN,889600,96,431.95761,1106,0.1,2,1,0.299846061,1,1
SCAN,889600,96,431.95761,1106,0.1,2,1,0.299846061,2,0
SCAN,889600,96,431.95761,1107,0.285,1,1,0.20508625,1,1
SCAN,889600,96,431.95761,1107,0.285,1,1,0.20508625,2,0
SCAN,889600,96,431.95761,1108,0.316,2,1,0.299846061,1,1
SCAN,889600,96,431.95761,1108,0.316,2,1,0.299846061,2,1
SCAN,889600,96,431.95761,1109,0.635,2,1,0.299846061,1,1
SCAN,889600,96,431.95761,1109,0.635,2,1,0.299846061,2,0
SCAN,889600,96,431.95761,1110,0.125,1,1,0.20508625,1,0
SCAN,889600,96,431.95761,1110,0.125,1,1,0.20508625,2,1
SCAN,889600,96,431.95761,1111,0.631,1,1,0.20508625,1,0
SCAN,889600,96,431.95761,1111,0.631,1,1,0.20508625,2,1
SCAN,889600,96,431.95761,1112,0.222,2,1,0.299846061,1,0
SCAN,889600,96,431.95761,1112,0.222,2,1,0.299846061,2,1
SCAN,889600,96,431.95761,1113,0.238,1,2,0.200056318,1,0
SCAN,889600,96,431.95761,1113,0.238,1,2,0.200056318,2,1
SCAN,889600,97,231.6375,1114,0.388,4,2,0.545488123,1,0
SCAN,889600,97,231.6375,1114,0.388,4,2,0.545488123,2,1
SCAN,889600,97,231.6375,1115,0.423,1,2,0.200056318,1,0
SCAN,889600,97,231.6375,1115,0.423,1,2,0.200056318,2,1
SCAN,889600,97,231.6375,1116,0.182,1,2,0.200056318,1,1
SCAN,889600,97,231.6375,1116,0.182,1,2,0.200056318,2,0
SCAN,889600,97,231.6375,1117,0.21,1,2,0.200056318,1,0
SCAN,889600,97,231.6375,1117,0.21,1,2,0.200056318,2,1
SCAN,889600,97,231.6375,1118,0.007,1,2,0.200056318,1,0
SCAN,889600,97,231.6375,1118,0.007,1,2,0.200056318,2,1
SCAN,889600,97,231.6375,1119,0.012,1,2,0.200056318,1,1
SCAN,889600,97,231.6375,1119,0.012,1,2,0.200056318,2,0
SCAN,889600,97,231.6375,1120,0.096,1,2,0.200056318,1,0
SCAN,889600,97,231.6375,1120,0.096,1,2,0.200056318,2,1
SCAN,889600,97,231.6375,1121,0.095,1,2,0.200056318,1,1
SCAN,889600,97,231.6375,1121,0.095,1,2,0.200056318,2,0
SCAN,889600,97,231.6375,1122,0.45,1,2,0.200056318,1,1
SCAN,889600,97,231.6375,1122,0.45,1,2,0.200056318,2,0
SCAN,889600,97,231.6375,1123,0.454,1,2,0.200056318,1,0
SCAN,889600,97,231.6375,1123,0.454,1,2,0.200056318,2,1
SCAN,889600,97,231.6375,1124,0.006,1,2,0.200056318,1,1
SCAN,889600,97,231.6375,1124,0.006,1,2,0.200056318,2,0
SCAN,889600,97,231.6375,1125,0.534,1,2,0.200056318,1,0
SCAN,889600,97,231.6375,1125,0.534,1,2,0.200056318,2,1
SCAN,889600,97,231.6375,1126,0.086,1,2,0.200056318,1,1
SCAN,889600,97,231.6375,1126,0.086,1,2,0.200056318,2,0
SCAN,889600,97,231.6375,1127,0.448,1,2,0.200056318,1,1
SCAN,889600,97,231.6375,1127,0.448,1,2,0.200056318,2,0
SCAN,889600,97,231.6375,1128,0.101,1,2,0.200056318,1,0
SCAN,889600,97,231.6375,1128,0.101,1,2,0.200056318,2,1
SCAN,889600,97,231.6375,1129,0.102,2,2,0.293200138,1,1
SCAN,889600,97,231.6375,1129,0.102,2,2,0.293200138,2,0
SCAN,889600,97,231.6375,1130,0.222,3,1,0.419081327,1,0
SCAN,889600,97,231.6375,1130,0.222,3,1,0.419081327,2,1
SCAN,889600,97,231.6375,1131,0.547,2,1,0.299846061,1,0
SCAN,889600,97,231.6375,1131,0.547,2,1,0.299846061,2,1
SCAN,889600,97,231.6375,1132,0.163,4,1,0.554052589,1,1
SCAN,889600,97,231.6375,1132,0.163,4,1,0.554052589,2,0
SCAN,889600,97,231.6375,1133,0.681,2,1,0.299846061,1,0
SCAN,889600,97,231.6375,1133,0.681,2,1,0.299846061,2,1
SCAN,889600,97,231.6375,1134,0.129,1,0,0.277425739,1,0
SCAN,889600,97,231.6375,1134,0.129,1,0,0.277425739,2,1
SCAN,889600,97,231.6375,1135,0.736,1,0,0.277425739,1,1
SCAN,889600,97,231.6375,1135,0.736,1,0,0.277425739,2,0
SCAN,889600,98,22.97844,1136,0.079,2,0,0.391868209,1,1
SCAN,889600,98,22.97844,1136,0.079,2,0,0.391868209,2,0
SCAN,889600,98,22.97844,1137,0.097,3,0,0.524649236,1,1
SCAN,889600,98,22.97844,1137,0.097,3,0,0.524649236,2,0
SCAN,889600,98,22.97844,1138,0.596,1,0,0.277425739,1,1
SCAN,889600,98,22.97844,1138,0.596,1,0,0.277425739,2,0
SCAN,889600,98,22.97844,1139,0.15,1,0,0.277425739,1,1
SCAN,889600,98,22.97844,1139,0.15,1,0,0.277425739,2,0
SCAN,889600,98,22.97844,1140,0.499,1,1,0.20508625,1,0
SCAN,889600,98,22.97844,1140,0.499,1,1,0.20508625,2,1
SCAN,889600,98,22.97844,1141,0.315,1,1,0.20508625,1,1
SCAN,889600,98,22.97844,1141,0.315,1,1,0.20508625,2,0
SCAN,889600,98,22.97844,1142,0.165,1,1,0.20508625,1,0
SCAN,889600,98,22.97844,1142,0.165,1,1,0.20508625,2,1
SCAN,889600,98,22.97844,1143,0.249,1,1,0.20508625,1,1
SCAN,889600,98,22.97844,1143,0.249,1,1,0.20508625,2,0
SCAN,889600,98,22.97844,1144,0.208,1,2,0.200056318,1,0
SCAN,889600,98,22.97844,1144,0.208,1,2,0.200056318,2,1
SCAN,889600,98,22.97844,1145,0.323,1,1,0.20508625,1,1
SCAN,889600,98,22.97844,1145,0.323,1,1,0.20508625,2,1
SCAN,889600,98,22.97844,1146,0.103,1,1,0.20508625,1,0
SCAN,889600,98,22.97844,1146,0.103,1,1,0.20508625,2,1
SCAN,889600,98,22.97844,1147,0.058,1,2,0.200056318,1,1
SCAN,889600,98,22.97844,1147,0.058,1,2,0.200056318,2,0
SCAN,889600,98,22.97844,1148,0.058,1,1,0.20508625,1,1
SCAN,889600,98,22.97844,1148,0.058,1,1,0.20508625,2,0
SCAN,889600,98,22.97844,1149,0.152,1,1,0.20508625,1,1
SCAN,889600,98,22.97844,1149,0.152,1,1,0.20508625,2,0
SCAN,889600,98,22.97844,1150,0.091,3,1,0.419081327,1,0
SCAN,889600,98,22.97844,1150,0.091,3,1,0.419081327,2,1
SCAN,889600,98,22.97844,1151,0.349,1,1,0.20508625,1,1
SCAN,889600,98,22.97844,1151,0.349,1,1,0.20508625,2,0
SCAN,889600,98,22.97844,1152,0.484,2,2,0.293200138,1,1
SCAN,889600,98,22.97844,1152,0.484,2,2,0.293200138,2,0
SCAN,889600,98,22.97844,1153,0.016,3,2,0.411077447,1,0
SCAN,889600,98,22.97844,1153,0.016,3,2,0.411077447,2,1
SCAN,889600,98,22.97844,1154,0.013,2,2,0.293200138,1,1
SCAN,889600,98,22.97844,1154,0.013,2,2,0.293200138,2,0
SCAN,889600,98,22.97844,1155,0.052,3,2,0.411077447,1,1
SCAN,889600,98,22.97844,1155,0.052,3,2,0.411077447,2,1
SCAN,889600,98,22.97844,1156,0.157,1,0,0.277425739,1,1
SCAN,889600,98,22.97844,1156,0.157,1,0,0.277425739,2,0
SCAN,889600,98,22.97844,1157,0.097,1,2,0.200056318,1,1
SCAN,889600,98,22.97844,1157,0.097,1,2,0.200056318,2,1
